CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CIUDAD,CONGLOMERADO,NSELV,VIVIENDA,THOGAR,NHOGAR,ESTRATO,VRESFIN,RESFIN,P15,P15_N,P200_N,INF_600,P601,P602,P603,P604,P605_1,P605_2,P605_3,P605_4,P605_5,P605_6,P605_7,P605_8,P605_9,P605_10,P605_11,P605_12,P606,P607,P608,P609_COD,P611_COD,P612,P613,P614,P614_T,P615_1,P615_2,P615_3,P615_4,P615_5,P615_6,P615_7,P615_8,P615_9,P615_10,P615_11,P615_12,P615_13,P615_14,P615_T,P616,P616A,P617,P618,P619,P620,P621,P622_1,P622_2,P623_1,P623_2,P623_3,P624_1,P624_2,P624_3,P624_4,P625,P625A_COD_DEPA,P625_COD_PROV,P625_COD_DIST,P626,P627,P628,P629,P630,P631,P632_1,P632_2,P632_3,P632_4,P632_5,P632_6,P632_7,P632_8,P632_9,P632_10,P632_I,P633,P634_1,P634_2,P634_3,P634_4,P634_5,P634_6,P634_7,P635,P636,P637_COD,P638_1,P638_1_1,P638_1_2,P638_2,P638_2_1,P638_2_2,P638_3,P638_3_1,P638_3_2,P638_4,P638_4_1,P638_4_2,P639_1,P639_1_1,P639_1_2,P639_1_3,P639_2,P639_2_1,P639_2_2,P639_2_3,POB_MIGRANTE,SEXO,EDAD_SIMPLE,EDAD_QUINQUENAL,OCUP600,PETA1,CONDACTIV,PEA,div,RAMA02A,rama01,rrama,secc,nrama1,nrama2,nrama3,nrama12,GOCUP_PERU,GOCUP_VENEZUELA,GEDAD1,GEDAD2,P625_D,P625_P,M622_1,M622_2,INGTOT,INGTOT_MONETARIO,INGTOT_NO_MONETARIO,factorfinal
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17522,19476,2,1,1,3,1,1,1,7,1,1,1,1, , , , , , , , , , , , , , , , , ,9629,4721,3,2,2,30,5,0,0,0,0,8,8,0,0,0,0,0,0,0,21,2,40,1,1,1,1,2,280,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,1,0,1,1,9312,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,1,4,9,1,1,1,1,47,34,4,3,7,6,4,4,5,9,9,2,2,1,1,1212.4,0,1212.4,1212.4,0,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17522,19476,2,1,1,3,1,1,1,7,2,2,1,1, , , , , , , , , , , , , , , , , ,9629,4721,3,2,2,30,5,0,0,0,0,8,8,0,0,0,0,0,0,0,21,2,40,1,1,1,1,2,280,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,2,4,9,1,1,1,1,47,34,4,3,7,6,4,4,5,9, ,2,2,1,1,1212.4,0,1212.4,1212.4,0,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17522,19476,2,1,1,3,1,1,1,7,3,3,1,1, , , , , , , , , , , , , , , , , ,5141,9602,3,2,1,3,8,8,8,8,0,8,8,0,0,0,0,0,0,0,48,1, ,2, ,2,1,2,150,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,7234,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,5,1,1,1,1,96,41,11,4,19,8,6,5,11,5,7,1,1,1,1,649.5,0,649.5,649.5,0,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17522,19476,2,1,1,3,1,1,1,7,4,4,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , ,0,0,1,0,1,0,0,0,0,0,5,8, , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,2,5,2,1,1,1, , , , , , , , , , , ,1,1, , , , , , , ,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17522,19476,2,1,1,3,1,1,1,7,5,5,1,1, , , , , , , , , , , , , , , , , ,9629,4721,3,2,2,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,30,1,1,1,1,2,90,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,4,1,1,1,1,47,34,4,3,7,6,4,4,5,9, ,1,1,1,1,389.7,0,389.7,389.7,0,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17522,19476,2,1,1,3,1,1,1,7,6,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17522,19476,2,1,1,3,1,1,1,7,7,7,1,1, , , , , , , , , , , , , , , , , ,9629,4721,3,2,2,30,5,0,0,0,0,0,8,0,0,0,0,0,0,0,13,2,30,1,1,1,1,2,120,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,4,1,1,1,1,47,34,4,3,7,6,4,4,5,9, ,1,1,1,1,519.6,0,519.6,519.6,0,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17522,19477,3,1,1,3,1,1,1,3,1,1,1,1, , , , , , , , , , , , , , , , , ,5141,9602,3,2,1,3,9,9,9,9,9,9,9,0,0,0,0,0,0,0,63,1, ,2, ,2,1,2,180,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,1,0,3,2, ,2, , ,2, , ,2, , ,2, , ,1,1,2,1,2, , , ,1,1,3,6,1,1,1,1,96,41,11,4,19,8,6,5,11,5, ,2,2,1,1,779.4,0,779.4,779.4,0,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17522,19477,3,1,1,3,1,1,1,3,2,2,1,1, , , , , , , , , , , , , , , , , ,9121,9601,3,2,1,2,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1, ,2, ,2,1,2,250,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,4120,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,2,4,10,1,1,1,1,96,41,11,4,19,8,6,5,11,9,4,3,3,1,1,1082.5,0,1082.5,1082.5,0,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17522,19477,3,1,1,3,1,1,1,3,3,3,1,1, , , , , , , , , , , , , , , , , ,9122,4520,3,2,1,3,3,5,5,5,0,5,3,0,0,0,0,0,0,0,26,1, ,2, ,2,1,2,120,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,2,3, , , , ,45, , , ,7,6,4,4,5, , ,0,0,1,1,519.6,0,519.6,519.6,0,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17630,19156,5,1,1,5,1,1,1,2,1,1,1,1, , , , , , , , , , , , , , , , , ,9621,5320,3,2,1,4,13,13,0,13,0,13,13,0,0,0,0,0,0,0,65,1, ,2, ,2,1,2,280,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,2,1,8342,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,1,3,7,1,1,1,1,53,35,6,4,8,7,5,5,6,9,8,2,2,1,1,1212.4,0,1212.4,1212.4,0,199.546028779666
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17630,19156,5,1,1,5,1,1,1,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,199.546028779666
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17639,19161,8,1,1,5,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , ,5213,4781,3,2,1,3,11,11,11,0,11,11,11,0,0,0,0,0,0,0,66,1, ,2, ,2,1,2,250,48, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,8219,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,1,3,6,1,1,1,1,47,34,4,3,7,6,4,4,5,5,8,2,2,1,1,1082.5,207.84,1290.34,1082.5,207.84,399.092057559333
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17648,19157,6,1,1,5,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , ,7128,4330,3,1,1,2,0,8,8,8,8,8,8,0,0,0,0,0,0,0,48,1, ,2, ,1,6,1,60,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,9623,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,4,11,1,1,1,1,43,33,3,2,6,5,3,3,4,7,9,3,3,1,1,1800,0,1800,1800,0,199.546028779666
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,49393,19301,2,1,1,4,1,1,1,4,1,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,7,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,1,1,300,2, , , ,2, , , ,1,2,4,9,4,1,2, , , , , , , , , , , , ,2,2, , , , , , , ,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,49393,19301,2,1,1,4,1,1,1,4,2,2,1,1, , , , , , , , , , , , , , , , , ,9511,4781,2, ,1,1,10,10,10,10,10,11,10,0,0,0,0,0,0,0,71,1, ,2, ,2, , , , ,480,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,5,1,1,1,1,47,34,4,3,7,6,4,4,5,9, ,1,1,1,1, , ,480,480,0,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,49393,19301,2,1,1,4,1,1,1,4,3,3,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,7,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,4,4,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,49393,19301,2,1,1,4,1,1,1,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,49393,19302,3,1,1,4,1,1,1,5,1,1,1,1, , , , , , , , , , , , , , , , , ,8322,4922,2, ,1,1,10,13,13,13,13,13,13,0,0,0,0,0,0,0,88,1, ,2, ,2, , , , ,1500,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,1,2611,2, , ,2, , ,2, , ,2, , ,1,1,5,1,2, , , ,1,1,3,7,1,1,1,1,49,35,6,4,8,7,5,5,6,8, ,2,2,1,1, , ,1500,1500,0,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,49393,19302,3,1,1,4,1,1,1,5,2,2,1,1, , , , , , , , , , , , , , , , , ,7513,1071,2, ,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,2,12,1,1,2, , , , ,400,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,3,7,1,1,1,1,10,8,2,1,3,4,2,2,3,7, ,2,2,1,1, , ,400,400,0,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,49393,19302,3,1,1,4,1,1,1,5,3,3,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,2,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,49393,19302,3,1,1,4,1,1,1,5,4,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,49393,19302,3,1,1,4,1,1,1,5,5,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,49393,19303,16,1,1,4,1,1,1,2,1,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,4,1,1,13,0,0,0,0,0,0,0,0,1,0, ,1,1,0,0,0,0,0,0,3,1,2311,2, , ,2, , ,2, , ,2, , ,1,1,4,3,2, , , ,1,2,3,7, , , , , , , , , , , , , , , ,2,2, , , , , , , ,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,49393,19303,16,1,1,4,1,1,1,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,133.030685853111
07,LIMA,01,CALLAO,07,MI PERU,Lima,17382,19667,12,1,1,3,1,1,1,4,1,1,1,1, , , , , , , , , , , , , , , , , ,7231,4520,3,2,1,5,0,12,12,12,12,12,12,0,0,0,0,0,0,0,72,1, ,2, ,2,1,2,350,0, , , , , ,0,1,2,07,01,01, , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,1,7231,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,3,6,1,1,1,1,45,39,8,4,7,6,4,4,5,7,7,2,2, ,1,1515.5,0,1515.5,1515.5,0,199.546028779666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17382,19667,12,1,1,3,1,1,1,4,2,2,1,1, , , , , , , , , , , , , , , , , ,3322,3520,3,1,1,7,0,6,6,6,12,0,0,0,0,0,0,0,0,0,30,2,36,1,2,2,1,1,500,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,5243,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,2,3,6,1,1,1,1,35,32,11,4,4,8,6,5,11,3,5,2,2,1,1,15000,0,15000,15000,0,199.546028779666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17382,19667,12,1,1,3,1,1,1,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,199.546028779666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17382,19667,12,1,1,3,1,1,1,4,4,4,1,1, , , , , , , , , , , , , , , , , ,5322,9609,2, ,1,2,0,7,7,7,14,0,0,0,0,0,0,0,0,0,35,1, ,2, ,2, , , , ,120,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,5212,2, , ,2, , ,2, , ,2, , ,1,1,2,1,2, , , ,1,2,2,5,1,1,1,1,96,41,11,4,19,8,6,5,11,5,5,1,1,1,1, , ,120,120,0,199.546028779666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17390,19665,10,1,1,4,1,1,1,2,1,1,1,1, , , , , , , , , , , , , , , , , ,8321,4922,2, ,1,1,0,12,12,12,12,12,0,0,0,0,0,0,0,0,60,1, ,1,2,2, , , , ,930,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,1,211,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,3,6,1,1,1,1,49,35,6,4,8,7,5,5,6,8, ,2,2,1,1, , ,930,930,0,199.546028779666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17390,19665,10,1,1,4,1,1,1,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , ,199.546028779666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17393,19650,1,1,1,3,1,1,1,4,1,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,1,2, , , , , , , , , , , , , , , , , , , , ,2,1,9533,2, , ,2, , ,2, , ,1,3,380,1,1,3,1,2, , , ,1,2,4,8,4,1,2, , , , , , , , , , , , ,2,2, , , , , , , ,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17393,19650,1,1,1,3,1,1,1,4,3,3,1,1, , , , , , , , , , , , , , , , , ,9629,2511,3,2,1,6,0,10,10,10,10,10,4,6,0,0,0,0,0,0,60,1, ,1,1,2,1,3,475,0, , , ,150,0,0,0,2,15,01,01, , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,2, ,2, , ,2, , ,2, , ,2, , ,1,1,6,1,2, , , ,1,1,2,4,1,1,1,1,25,27,2,1,3,4,2,2,3,9, ,1,1, , ,950,0,1100,1100,0,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17393,19650,1,1,1,3,1,1,1,4,4,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17393,19650,1,1,1,3,1,1,1,4,5,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17395,19654,17,1,1,4,1,1,1,3,1,1,1,1, , , , , , , , , , , , , , , , , ,5120,5610,2, ,1,2,4,4,4,4,4,4,4,0,0,0,0,0,0,0,28,1, ,1,1,1, , , , ,510,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,1,0,3,2, ,2, , ,2, , ,2, , ,1,4,760,2, , , ,2, , , ,1,2,3,6,1,1,1,1,56,40,5,4,9,8,6,5,8,5, ,2,2,1,1, , ,510,510,0,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17395,19654,17,1,1,4,1,1,1,3,2,2,1,1, , , , , , , , , , , , , , , , , ,7127,4220,3,2,1,10,0,10,10,10,10,10,10,0,0,0,0,0,0,0,60,1, ,2, ,2,1,2,600,0, , , , , ,0,1,2,15,01,08, , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,7513,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,3,7,1,1,1,1,42,33,3,2,6,5,3,3,4,7,7,2,2, , ,2598,0,2598,2598,0,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17395,19654,17,1,1,4,1,1,1,3,3,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17397,19651,2,1,1,3,1,1,1,4,1,1,1,1, , , , , , , , , , , , , , , , , ,7222,2511,3,2,1,3,0,10,10,10,10,10,10,0,0,0,0,0,0,0,60,1, ,1,1,2,1,2,300,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,2,1,4321,2, , ,2, , ,2, , ,2, , ,1,2,4,1,2, , , ,1,1,3,7,1,1,1,1,25,27,2,1,3,4,2,2,3,7,4,2,2,1,1,1299,0,1299,1299,0,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17397,19651,2,1,1,3,1,1,1,4,2,2,1,1, , , , , , , , , , , , , , , , , ,5141,9602,2, ,1,1,0,0,0,0,0,13,5,0,0,0,0,0,0,0,18,1, ,1,1,1, , , , ,100,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,4417,2, , ,2, , ,2, , ,1,1,525,1,2,4,1,2, , , ,1,2,3,7,1,1,1,1,96,41,11,4,19,8,6,5,11,5,4,2,2,1,1, , ,100,100,0,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17397,19651,2,1,1,3,1,1,1,4,3,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17397,19651,2,1,1,3,1,1,1,4,4,4,1,1, , , , , , , , , , , , , , , , , ,7212,2511,3,2,1,4,2,10,10,10,10,10,10,0,0,0,0,0,0,0,62,2,60,1,1,1,1,2,200,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,9122,2, , ,2, , ,2, , ,2, , ,1,2,4,1,2, , , ,1,1,2,4,1,1,1,1,25,27,2,1,3,4,2,2,3,7,9,1,1,1,1,866,0,866,866,0,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17397,19652,3,1,1,3,1,1,1,3,1,1,1,1, , , , , , , , , , , , , , , , , ,8321,4922,2, ,1,1,10,11,11,11,11,11,10,0,0,0,0,0,0,5,80,1, ,2, ,2, , , , ,1200,0,0,200,0,0,0,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,1,8121,2, , ,2, , ,2, , ,1,1,500,2, , , ,2, , , ,1,1,3,7,1,1,1,1,49,35,6,4,8,7,5,5,6,8,8,2,2,1,1, , ,1400,1400,0,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17397,19652,3,1,1,3,1,1,1,3,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,1,2, , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,1,1,500,2, , , ,2, , , ,1,2,4,8,4,1,2, , , , , , , , , , , , ,2,2, , , , , , , ,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17397,19652,3,1,1,3,1,1,1,3,3,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17397,19653,16,1,1,3,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , ,9334,4921,3,2,1,2,15,0,3,0,0,8,0,0,0,0,0,0,0,0,26,2,70,1,1,1,1,4,1200,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,220,2, , ,2, , ,2, , ,1,4,760,1,2,2,1,2, , , ,1,1,2,5,1,1,1,1,49,35,6,4,8,7,5,5,6,9, ,1,1,1,1,1200,0,1200,1200,0,79.8184115118666
07,LIMA,01,CALLAO,07,MI PERU,Lima,17398,19659,19,1,1,4,1,1,1,3,1,1,1,1, , , , , , , , , , , , , , , , , ,2251,8620,3,2,1,6,0,10,10,10,10,10,10,0,0,0,0,0,0,0,60,1, ,2, ,2,1,3,1500,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,1,0,2,1,2251,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,4,9,1,1,1,1,86,43,9,4,17,8,6,5,11, , ,2,2,1,1,3000,0,3000,3000,0,99.7730143898332
07,LIMA,01,CALLAO,07,MI PERU,Lima,17398,19659,19,1,1,4,1,1,1,3,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,3,4,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,99.7730143898332
07,LIMA,01,CALLAO,07,MI PERU,Lima,17398,19659,19,1,1,4,1,1,1,3,3,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,99.7730143898332
